Packet_Size,Transmission_Rate,Latency,Protocol_Type,Active_Connections,CPU_Usage,Memory_Usage,Bandwidth_Utilization,Request_Response_Time,Auth_Failures,Access_Violations,Firewall_Blocks,IDS_Alerts,Anomalous_Load,DWT_Feature_1
972,194.0203407,38.36950636,1,447,48.70599538,13238.0327,53.72346576,0.212672723,9,4,7,13,1,0.990882793
730,128.2189458,20.37709813,0,387,39.53335805,2128.339901,93.63921387,1.947079648,5,2,4,2,0,0.885748002
689,196.5961862,19.62921351,1,383,8.809386407,7026.228539,19.78384598,0.115668968,1,1,5,3,0,-0.521945582
724,163.5965311,74.75139709,0,277,86.38678242,9789.700148,56.69802278,1.896628627,9,2,1,3,0,5.414279895
884,74.25071544,86.91117976,1,382,85.99390923,10848.42482,43.11300673,1.141290255,4,4,16,5,0,2.430053853
876,121.535016,33.12570696,0,124,28.74528748,11163.00227,99.10883073,1.434645964,8,1,7,9,0,1.058373165
782,157.7496763,11.88185611,1,414,67.1796773,11690.55029,87.56776147,0.455552414,2,3,8,11,1,1.830783065
1457,87.10104737,30.07810166,1,267,54.17890997,10457.73401,49.49072688,1.343001924,2,1,7,11,1,0.546662361
1132,146.0922775,15.08641217,0,278,25.18551908,1598.226614,99.97260484,1.77571957,8,4,10,9,0,2.591042309
1127,149.9900719,19.3055443,1,111,27.2845819,11155.36027,56.26569218,0.365012266,2,0,9,9,0,2.122493502
1472,74.40496157,48.83573079,1,381,46.74801982,11624.04424,25.04060169,0.341455063,3,1,16,8,0,3.917857827
1244,134.7627969,30.69265338,1,313,40.63514003,15896.33096,60.02872226,0.677558027,8,1,19,2,0,1.360673641
758,165.7440366,56.43512907,1,89,29.7544929,11124.46274,30.35851892,0.407279196,3,0,12,0,0,2.86676546
858,124.8343497,32.81443779,1,387,73.63848569,11020.60329,67.26815561,0.310227111,4,4,8,13,1,2.388071436
1209,51.81546752,94.6483571,0,158,45.924348,8285.531314,94.36961574,1.388806168,1,3,14,7,0,1.156252826
955,51.35577036,91.53495711,0,216,60.6620853,13899.97425,80.75787192,0.506270566,7,3,12,6,0,2.882848618
910,103.5544016,61.01254945,1,384,21.08824751,15949.67272,34.58473214,1.367328309,8,2,12,1,0,2.266838693
1148,188.9291103,41.89815928,1,301,50.34815131,12486.81344,36.71727625,1.737665532,9,3,12,4,0,3.794364306
817,84.30151694,44.30321938,0,36,32.0279642,9838.756008,16.23593828,1.338847104,3,3,3,11,1,2.961321849
1176,145.1545533,47.06670548,0,87,49.74515688,1355.381748,35.72810521,0.326797433,2,1,9,11,1,1.720600231
724,83.3113806,75.48213899,1,118,71.37019584,11655.15219,18.33623197,1.189797391,3,2,14,9,0,3.661664393
1318,98.25049845,50.6475096,0,328,70.35762286,11366.12894,54.95038474,0.8478945,6,3,9,3,0,2.819712894
733,177.2063134,87.10569519,1,448,35.10875763,12431.53355,73.75123715,0.75240478,0,1,7,8,0,1.680579599
1183,159.3292163,94.96853073,1,182,64.01355495,2080.430676,77.60630453,0.70520979,1,2,9,3,0,3.760940961
1163,64.3098916,40.2351538,1,68,85.00964578,10494.34675,15.3576309,1.865921225,9,1,16,4,0,3.654690261
1474,114.3053031,60.46250332,1,434,58.18189304,4802.010089,40.59603084,1.510764168,4,0,4,7,0,1.155414195
1326,54.37546455,18.55508831,0,359,17.61486049,12188.31277,35.93545899,0.3543127,8,4,12,2,0,1.410497299
873,122.133522,28.0422143,0,491,62.77523349,3921.945869,19.38702907,1.004410411,5,4,18,5,0,2.62064865
1171,149.3651018,47.211919,0,159,13.91687284,10975.26096,42.62241798,0.704623843,2,4,11,5,0,1.95073669
1107,67.77539354,28.55824443,1,285,79.12938475,4790.387857,36.93880982,1.958082794,2,3,11,13,1,1.999812339
971,93.33274084,88.89044417,0,443,48.91614214,243.0092558,67.10493064,1.958255049,6,4,1,6,0,1.338598415
732,109.6754938,24.24576305,1,164,37.73696259,10170.3908,89.49723974,0.707115501,2,4,8,8,0,2.711243554
1191,187.9296537,51.00947394,1,461,9.845560545,1900.978422,50.93575488,0.769014921,9,2,1,10,0,2.787556039
612,198.9882523,64.51293164,0,361,37.36661744,10582.73442,77.19986555,1.238886994,2,2,0,2,0,0.453681688
1329,56.73669485,72.26775173,1,73,81.77256677,14817.19023,23.14093304,1.010683327,9,2,13,12,1,1.937832534
996,164.1511885,44.47624328,1,119,6.783554684,15511.01035,90.54697408,0.504891657,6,3,12,13,1,1.693199773
941,105.75861,88.21891619,1,341,45.34509341,3851.177089,23.73352644,1.354783117,8,4,2,4,0,2.886530527
1063,108.8687279,61.1487236,0,499,84.14843774,12967.12632,27.28910625,0.734844423,8,3,19,4,0,3.308480948
767,163.139746,49.55570024,1,195,38.56148498,5721.497102,19.58174232,1.342061347,2,3,4,4,0,3.528521457
1009,187.7639648,16.05165706,0,89,41.39493343,14417.26746,37.87115514,0.828994892,7,3,1,5,0,1.987066121
1306,192.6392892,51.82205216,1,345,54.17760469,12621.08414,59.7169402,1.430398798,0,3,17,0,0,3.272783582
885,136.5683879,83.86622567,0,76,44.34967335,1275.355295,98.91947003,1.368818995,7,3,8,14,1,0.399163697
886,103.5681739,65.30869164,1,221,19.33114376,6573.478203,81.40312312,1.066744236,1,3,11,12,1,4.409983288
612,168.1323629,84.89462084,0,139,6.577220821,5463.353434,44.23922226,1.439005982,3,4,4,8,0,1.548663946
1112,87.65020749,54.46105035,0,372,56.83399093,12584.37823,61.82614521,0.975834785,6,2,17,11,1,0.630801908
1124,134.6111043,20.66155346,1,395,83.2685599,6623.542799,66.09772278,0.320662769,5,1,1,2,0,1.566919857
1451,103.7867692,11.22758613,1,241,14.04095131,10984.95552,84.04544991,0.446001881,8,1,9,5,0,4.591707807
580,148.4946611,37.2897592,1,154,22.93098114,9678.720564,76.28066069,0.567386955,7,1,9,3,0,3.449055587
1198,86.05983693,72.81914243,1,53,36.4695063,15612.65563,61.23620143,0.220134964,1,0,2,6,0,5.087962892
612,78.73894186,81.12339135,0,142,73.74308947,15010.78081,70.22647243,1.451624319,3,2,13,7,0,2.986446955
501,187.735863,36.61775512,1,320,27.8871269,6900.422284,77.13258499,0.798041431,0,4,4,3,0,4.484636139
1141,65.27055244,54.60885288,0,464,79.97462436,11604.89357,21.98296532,0.277694263,6,3,12,9,0,2.063719543
719,125.8936862,47.9007014,1,394,9.671419345,13288.41549,28.04099152,1.657920429,3,1,16,5,0,0.726274327
1065,83.12791744,46.94705059,0,31,84.98131281,14392.28349,71.972586,1.39894314,7,2,5,11,1,3.097119004
1354,55.8394945,30.82138419,0,223,52.66350162,1183.334794,86.53830058,0.959226051,1,4,12,11,1,2.689512707
1496,55.40282274,22.27339945,0,292,60.99610267,4903.052908,46.83360544,0.570108137,7,1,11,9,0,3.296421676
1235,76.28326582,27.70197024,1,266,36.25360942,5191.657651,98.19012902,0.388317198,1,2,2,13,1,3.770376591
724,180.0155532,14.97991484,1,282,71.46951427,7007.690624,29.44645594,0.970910964,7,4,15,6,0,3.166789384
884,92.3718116,27.83176676,0,276,19.15813126,2791.309536,47.50293538,1.781966912,0,2,4,11,1,2.468048565
902,192.5688756,10.82808079,0,381,9.157505149,7989.673491,44.06707391,0.457951114,1,3,1,9,0,2.537367568
1137,137.2433439,66.45325606,0,44,38.61894016,10645.1078,93.72663467,1.180452535,4,2,10,6,0,3.292226688
629,115.4921285,38.47378666,0,62,77.56413569,8008.086331,35.68406658,1.927203391,0,2,3,8,0,0.545942289
552,137.0133252,97.58302403,0,201,69.16878111,10686.11021,52.37117002,1.310521492,4,0,0,7,0,1.626935611
1183,127.5047578,27.43453457,1,335,48.95825749,1156.421946,26.85104557,0.935932987,4,3,12,2,0,5.592203817
1229,163.8164381,41.12457133,0,9,53.63170851,14028.19857,56.91396147,1.461108649,6,2,17,12,1,1.953460625
1171,92.3744099,42.20570428,1,71,16.04089024,15031.20015,87.16637525,1.666698046,1,3,15,3,0,3.590551482
1209,102.9575587,10.76063465,1,90,76.45792823,9924.728043,37.36355157,1.221980966,1,2,1,14,1,2.079433682
915,184.1141454,85.52871577,1,24,71.89157305,14114.11688,82.97128649,1.756481482,5,3,8,8,0,2.351384203
746,191.968477,12.87950141,0,140,60.79998348,2189.991665,92.0180424,1.077724343,9,4,11,10,0,-0.426812667
1335,183.8837341,94.61618513,0,316,44.62623809,12779.43783,16.56621007,1.677055104,2,1,4,6,0,3.530639588
938,112.9171991,90.2866916,0,340,86.9790378,1994.456276,78.07820827,1.908836557,7,0,4,6,0,1.893132634
702,167.0548255,58.19697245,0,376,79.71771761,6587.362681,32.98090925,1.052362587,2,1,12,14,1,-0.216586986
683,121.45036,58.92360174,1,78,59.77659195,5248.714699,25.77948963,1.24950326,9,2,15,0,0,0.674279259
622,124.6309778,68.84001307,1,214,36.60308481,9410.910021,64.10101528,1.257988332,3,2,18,1,0,2.818453593
900,80.70201636,44.83450107,1,16,57.53189369,4894.08111,73.50423546,1.584726241,6,4,8,14,1,1.695868404
1266,138.6695455,68.25000551,0,29,53.91247876,10233.28671,45.52848872,1.663635096,0,2,15,0,0,1.522420581
793,77.92038466,14.02915498,0,416,38.51056897,5941.457898,13.52563364,0.151735701,0,3,18,14,1,2.064050008
779,99.73470486,14.86428646,0,467,31.06728759,13786.56706,91.78340718,1.493383172,8,1,3,3,0,-1.752521069
1336,178.2545302,51.15073777,0,375,39.59591734,10178.75306,75.76722252,1.589248965,5,2,14,3,0,0.398848797
1383,81.06137138,59.4660071,0,291,53.78246951,3523.242927,34.4500126,1.430815935,4,4,8,13,1,3.591534522
1109,60.67374278,89.90358763,0,43,41.3914618,5444.45781,54.71774702,1.456021753,1,0,15,4,0,3.417980639
697,60.35113889,19.41945705,1,352,27.4038315,13573.99211,12.5013511,0.178665432,1,1,5,4,0,3.485008948
1481,191.1176781,84.03831345,1,375,69.68188201,6245.028025,40.53545036,0.939873458,6,4,7,11,1,3.556243091
1406,126.0380657,28.90426036,0,53,50.17473716,8619.205142,57.0281712,1.654541334,5,4,0,0,0,3.318699006
1010,111.4118108,45.46752837,1,276,10.75238887,10418.17678,56.55012536,1.874613568,7,1,13,14,1,4.737522627
1251,171.6317872,38.49421913,1,371,36.30690298,5630.173428,28.73663902,0.535989049,2,4,3,6,0,3.557024946
643,175.3738892,46.01397456,1,232,80.21764386,4774.260229,79.90726296,1.200470387,2,0,9,5,0,2.761805645
1108,99.82865497,23.54459483,1,212,69.19510515,7656.552951,36.89759427,1.628227455,4,0,15,7,0,4.891122524
700,154.0427086,55.3213067,0,8,32.47597664,3516.607456,62.23690209,1.529574521,9,2,3,13,1,3.472618765
623,165.6684224,82.14783308,1,122,84.74556792,4618.948332,34.4370003,1.275891222,3,3,1,14,1,3.530945019
686,148.197603,49.73806093,0,483,11.51124721,1087.047896,48.26510857,0.135513258,7,2,1,14,1,2.013708864
825,72.73926122,54.15522183,0,42,86.70494983,4933.127388,28.67631627,1.475383096,5,3,12,3,0,2.770505517
963,181.3824625,86.38908268,1,333,25.88493286,5199.195084,66.97070133,1.569160756,7,1,10,0,0,1.115826789
848,130.8641829,73.54523032,0,233,5.773005326,15393.14734,48.30259241,1.473414063,6,4,9,11,1,0.58977162
1270,92.37086396,54.14089677,1,70,41.8736831,9476.688325,11.4505574,1.555037407,1,2,5,2,0,0.304518865
1159,113.7842278,33.19260834,0,367,35.51248652,12619.38056,12.53484946,0.918738296,8,4,6,8,0,2.425084438
1263,55.63566356,89.64340722,0,16,50.82256544,821.4983192,52.40208866,1.988129077,5,2,14,9,0,4.675359766
1454,69.18002018,61.93183615,1,69,72.72569315,1793.933428,26.49032802,1.56449514,5,2,19,6,0,3.35766684
1431,164.8320126,29.90328491,1,53,76.60661818,13051.13768,62.65378433,1.19949201,1,0,18,1,0,3.972307031
902,50.00174521,34.22077774,0,173,39.10454997,10014.43784,46.73726036,1.874963413,8,3,2,14,1,1.523718815
845,112.4848743,82.281978,1,435,41.53688822,3136.614286,68.8977852,1.825576845,0,1,13,14,1,3.178580134
1462,128.3765272,13.97310059,0,482,17.59510708,6536.246953,95.71556567,1.647677424,5,4,1,12,1,5.628612747
1010,58.195163,99.28829683,1,262,9.041546755,8664.89275,57.58625213,1.171020346,7,2,15,2,0,3.885863475
646,195.9617244,21.73165117,0,379,59.50327417,13513.39628,80.86407432,1.101491936,1,4,16,1,0,2.229687066
647,83.91879969,81.64616729,0,289,10.47719817,1060.550668,77.77368967,0.724545071,2,0,14,14,1,0.366277573
1363,95.62980795,45.52977851,0,463,67.37556015,9587.884401,92.96119939,0.57666816,9,1,12,3,0,0.906261988
1210,95.59137684,54.2994565,0,15,50.82266233,11500.87115,29.26160805,1.073483082,9,3,11,1,0,3.694583603
1319,84.56249932,89.25855197,0,270,21.87955315,15648.48054,84.45942737,1.197785347,6,3,6,3,0,3.080641173
988,50.22107331,47.16200706,1,167,50.8594502,12933.84524,91.49683407,0.56460022,0,2,19,10,0,5.311691771
1428,159.4017191,58.37443783,0,63,20.55480591,4492.014286,45.34866829,1.852942363,4,1,19,13,1,2.864365058
1435,195.026825,14.43696962,1,261,42.29266264,11382.30918,38.24345751,1.158820594,5,3,2,13,1,0.675571208
1139,83.64402249,10.21127265,1,121,72.96262688,12236.11837,95.68323187,1.100360118,9,1,8,13,1,2.455317745
1050,149.4570788,32.03198857,0,346,44.26313994,11702.79445,66.48695399,0.927712938,6,4,2,6,0,2.839550931
837,161.284449,71.25247836,0,240,17.63944206,13140.29068,44.26088367,0.210335462,9,0,15,12,1,2.236910583
1371,177.2638069,20.9138404,1,465,66.52543795,14469.30662,81.26449488,1.776562535,9,1,19,7,0,2.778965922
1140,113.3943796,20.23857629,0,107,20.87531538,1665.034917,37.40265115,0.70228903,6,1,2,13,1,3.312831739
1278,95.43963585,46.98645472,0,495,67.77673932,1765.745337,25.87668275,1.320674635,2,3,7,9,0,-0.078267778
1487,98.7942701,68.30533347,1,180,45.74494458,12762.75982,58.95726722,1.254123762,6,2,7,12,1,1.840049158
1452,156.8932,74.0864793,1,16,43.56804952,4112.722377,60.95908404,1.210524968,0,2,14,5,0,4.575963986
972,172.51692,26.06056067,1,355,77.37197822,1030.808609,84.3171834,1.098853184,3,4,4,13,1,5.073425132
1445,77.24209516,17.16293326,1,422,65.23129957,6479.543978,51.13246195,0.444735684,6,3,12,10,0,0.98956482
650,105.6411512,94.63573306,1,309,7.797417741,13136.0429,83.31278856,0.633150908,6,3,14,8,0,0.993764036
914,185.2910295,33.45997443,1,215,30.17481674,2112.383879,38.01904114,1.095957335,3,0,6,5,0,3.877924932
1489,171.004028,86.80118478,0,77,79.02825617,10782.28735,61.7831382,1.599750658,0,2,11,10,0,5.666302067
797,197.7287604,87.71423054,1,225,6.557724326,157.4922022,28.7625501,0.920779044,7,3,2,10,0,3.11215469
1110,163.137239,79.52703326,1,93,51.34654293,1844.825411,44.69013558,0.487452851,3,4,7,14,1,2.95677924
762,108.9792802,25.1950246,0,181,66.86518188,5678.520498,87.1785728,0.267094407,1,0,9,2,0,1.802098122
1263,138.5956751,83.96213133,0,174,57.85776727,1429.276268,29.43893741,1.359720907,3,2,1,0,0,4.238084095
643,149.1521381,79.23255033,0,354,69.64523718,13549.83651,82.92155166,0.904345944,7,2,7,8,0,2.379043146
845,61.76837245,63.70506911,0,354,66.68380716,13838.721,35.45844921,0.338204696,7,2,17,2,0,5.028731513
1123,131.6745439,40.34818317,0,219,63.82260909,12113.57418,13.10407477,1.381487072,4,0,11,0,0,3.319933515
1071,156.3981243,33.62577438,0,143,74.83088818,3955.426139,19.89411131,0.494399589,1,4,17,11,1,3.177505486
1380,75.0981956,20.97002909,1,315,59.88370682,8419.628496,77.12915908,1.067130492,6,4,18,10,0,1.649562638
501,167.0947576,55.87813602,0,434,39.20557201,3028.597556,33.58638339,0.681757153,2,3,4,13,1,1.700994568
1396,137.5659171,62.6734788,0,393,45.11227434,4572.327356,68.8731033,1.870211122,5,3,15,1,0,1.940825906
803,192.8332679,42.34050915,0,282,65.92160653,8304.484146,72.92790125,0.533747326,8,2,16,11,1,2.684518403
753,56.36334473,52.78231609,0,259,79.48601252,11786.71955,41.0606618,0.897845191,4,1,8,2,0,4.379875738
1151,89.79892063,42.71630116,1,356,28.13859807,1605.004648,52.74270885,1.923037834,8,3,9,7,0,3.980168089
952,140.2330819,67.69054516,0,47,34.07652766,4817.477492,46.33903814,0.705577842,3,4,18,7,0,2.154337261
536,94.48398683,91.1133287,0,5,84.11284869,14833.27944,95.26140967,1.32472701,8,2,11,1,1,-0.138885431
659,157.1636246,24.75282358,1,62,54.17350235,6923.060753,38.79539761,0.701781383,0,4,0,14,1,1.795441544
508,163.8507924,44.32679289,1,468,20.21175446,15028.02782,26.4990738,0.31028246,3,2,16,5,0,3.038633813
732,65.37739461,22.67817436,1,84,61.41408681,15863.26861,42.90335586,1.292339742,0,0,2,1,0,3.149765726
598,127.0781696,66.24493934,0,133,89.21478322,8473.891235,70.25641368,1.840459917,8,3,6,12,1,5.415209409
1158,126.3335833,75.59834585,1,394,74.99355298,4679.899756,72.76264213,0.959872868,7,0,19,6,0,4.846827371
1315,105.3921155,93.87214593,1,336,68.38799661,12673.35126,93.16515838,1.289735431,7,3,8,12,1,3.947453767
707,189.9387294,35.09847336,1,63,22.68396561,2633.040695,89.35790364,1.256906985,6,4,4,14,1,1.906350039
630,174.125948,95.51900853,0,281,79.4718817,4107.545069,35.94884684,0.888670435,8,4,8,9,0,3.223825208
903,154.5814073,15.69364046,0,44,49.6920517,12579.59056,50.96469241,1.268303614,2,1,18,10,0,3.551629253
651,157.1489954,64.2712477,1,153,80.58965188,6994.970203,77.25420894,0.59270436,6,4,10,10,0,4.69002146
553,119.2574216,15.14194474,0,414,33.0353655,3304.453198,92.48835525,0.818272019,5,2,13,2,0,1.427978673
619,188.1491782,90.4396769,0,270,10.27433947,10452.89934,40.34485116,0.940405827,4,1,13,7,0,4.087365411
1172,154.1893141,57.68281514,0,342,45.45795734,11750.9136,49.99972908,1.741616499,8,2,7,2,0,3.66980247
1419,159.3471592,70.24135157,0,171,27.93619641,2088.632707,90.95304434,0.7618325,3,1,19,9,0,2.108097803
1127,179.2536356,84.84165333,0,156,65.79448963,4503.986134,42.26354858,1.306760391,2,2,0,5,0,4.671681879
1086,91.1107384,23.52795602,1,478,86.35405699,3618.30041,53.24616876,0.505467291,2,1,3,0,0,0.145948349
1124,171.0606356,13.47324057,1,275,63.73280285,6139.688597,91.40537271,0.579882485,1,3,15,7,0,5.901306732
1467,79.28609044,89.09930313,1,358,80.38938403,12238.77384,82.20188962,1.332014863,0,3,0,6,1,4.690063239
919,101.8012928,38.34399047,1,426,43.50704116,11447.95883,31.90878325,1.548388862,2,1,18,0,0,2.553946067
921,100.3415681,21.60810171,0,20,70.58946266,10634.13018,39.23155589,0.978022635,7,0,2,13,1,2.230232402
603,196.7788203,52.16151134,1,483,76.65869212,199.9401793,41.76628547,0.736689424,5,1,1,13,1,2.779723949
1351,178.4805836,63.84754681,1,214,65.42442834,2360.078683,92.14646261,1.829515956,1,0,16,6,0,1.764985582
753,155.1754792,12.78735431,0,79,48.16106932,3650.431031,99.90403634,0.358034849,7,2,10,10,0,2.50816942
726,159.0585142,34.74060924,0,139,58.19861932,4424.097952,79.66038719,1.469357052,4,1,2,4,0,3.989036272
611,134.3109192,12.95198868,0,438,64.54309463,2428.182012,53.58936722,1.411324425,3,0,6,1,0,1.82618986
1009,192.0636001,47.83018503,0,98,26.51217427,6624.017268,10.91564363,1.411465809,0,1,9,0,0,4.157197166
972,124.4388129,90.55900262,1,377,73.81423718,1295.371302,72.77392509,1.877298844,0,3,2,13,1,2.477871406
598,107.0776565,98.43871703,0,152,85.77758581,12025.35283,45.0425048,1.483561572,3,3,7,1,0,4.372883476
652,74.45530054,67.33427982,0,198,44.54534179,12624.76052,66.96878232,0.67297386,8,1,4,12,1,4.753745144
1360,167.9308478,24.54739244,0,273,64.59071056,9230.840365,64.60245671,0.771477526,9,1,9,5,0,1.412978005
1413,160.1665898,91.5264451,0,156,67.64720199,1526.307545,53.27488509,0.843110849,9,4,11,1,0,-0.158345299
1395,107.6532558,56.46230409,0,50,61.29104154,14252.3224,94.9948658,0.158536481,5,3,17,12,1,3.058950173
1377,53.77901209,23.83743809,0,479,51.50478421,15453.60968,12.08317108,1.835669599,0,2,5,5,0,3.187103861
837,175.8495992,92.95540025,1,228,79.94007614,3317.580609,74.0919236,0.239749947,7,1,7,12,1,1.093916568
1205,51.71269752,78.17221457,1,439,43.15877029,11303.77313,46.88558815,1.429609136,8,4,17,14,1,5.18185435
1321,155.5549669,75.85347455,1,457,10.1937513,13486.82423,74.24114054,1.487305909,1,1,5,11,1,2.310235604
662,195.5385665,73.82626334,0,10,76.78729194,8683.512008,70.76976828,1.703058596,5,3,8,7,0,3.726124705
1219,115.6491992,28.0305839,0,149,62.28840815,5240.837282,10.92142023,1.151388286,6,0,15,7,0,1.784438173
1456,85.24601075,28.99060225,1,58,77.18698325,7709.08357,35.68046457,1.478002405,0,0,10,5,0,0.70851682
1180,155.7306515,71.94636986,1,162,16.77653261,8245.073137,27.01823685,0.675173556,4,3,1,4,0,4.470407568
1495,172.5692213,29.77504751,1,351,7.613999943,6470.129003,25.02877176,1.516609621,4,2,16,3,0,1.50859591
660,131.9645474,49.48045271,1,477,84.42183593,14884.49565,75.56290157,0.752489901,2,4,12,13,1,3.928305651
1079,195.0552913,80.3801643,0,107,17.556906,11927.74146,31.55962142,1.815393109,1,1,6,5,0,1.645750633
1300,57.75030825,80.55572663,1,427,73.82044823,3936.696112,52.72638535,0.410425435,0,1,9,12,1,2.503934215
897,125.7193397,50.79355953,0,395,74.97284509,9410.359278,32.22900958,0.69993889,5,1,12,14,1,2.58889426
776,157.7680921,81.29709444,0,289,65.23994205,11050.1575,62.22104411,1.047661958,6,4,9,4,0,2.775746281
1315,179.3960707,85.47596166,0,186,16.15728794,2328.487105,74.85163913,1.574116059,1,4,3,9,0,1.902843063
1415,76.88834179,68.92981762,1,46,61.72888309,5798.969304,39.79672648,1.5227183,1,3,10,14,1,3.828107188
1003,170.0005223,30.55832671,1,445,80.57235958,14498.21768,64.27187635,0.500362061,4,4,8,14,1,4.142079873
1395,132.9060614,34.66106023,1,446,41.17018981,9118.052293,84.2369297,0.374047824,4,1,15,3,0,4.534870494
891,109.4830523,38.33570399,0,129,40.14893262,3550.264162,18.48018566,0.677542248,2,1,16,5,0,2.174647093
